rmsd, with cst, default, filename 
1494.14147949, 58214752.6417, 7.68613, 10/manual_115.pdb
318.342285156, 2798405.0514, 7.68613, 10/manual_132.pdb
56.6611671448, 102573.803542, 7.68613, 10/manual_131.pdb
1882.33251953, 93480122.7463, 7.68613, 10/manual_129.pdb
950.275878906, 24173152.0849, 7.68613, 10/manual_186.pdb
345.787750244, 3009054.80877, 7.68613, 10/manual_67.pdb
0.0, nan, 8.82679, 10/manual_216.pdb
243.424804688, 1483215.77899, 7.68613, 10/manual_178.pdb
0.0, nan, 8.82679, 10/manual_248.pdb
925.880493164, 22367516.0027, 7.68613, 10/manual_130.pdb
0.0, nan, 8.82679, 10/manual_249.pdb
9.85140132904, -2.32334393733, -9.16316095662, 10/manual_6.pdb
0.0, nan, 8.82679, 10/manual_240.pdb
1400.00854492, 51071712.7692, 7.45294, 10/manual_183.pdb
8.24469947815, 1765.86978413, 1.17214210714, 10/manual_46.pdb
957.907287598, 23953202.3336, 7.68613, 10/manual_140.pdb
2090.06542969, 115417152.313, 7.68613, 10/manual_96.pdb
0.0, nan, 8.82679, 10/manual_222.pdb
0.0, nan, 8.82679, 10/manual_209.pdb
8.93965911865, 414.105239268, 108.437340975, 10/manual_13.pdb
0.0, nan, 8.82679, 10/manual_190.pdb
14.140162468, 496.174326927, -6.33093311335, 10/manual_55.pdb
94.0757598877, 219894.043792, 7.68613, 10/manual_141.pdb
2605.88500977, 179662866.448, 7.68613, 10/manual_181.pdb
300.670471191, 2432418.87132, 7.68613, 10/manual_106.pdb
0.0, nan, 8.82679, 10/manual_239.pdb
0.0, nan, 8.82679, 10/manual_214.pdb
0.0, nan, 8.82679, 10/manual_193.pdb
688.807495117, 12405117.3739, 7.68613, 10/manual_93.pdb
1599.40258789, 68669611.4616, 7.68613, 10/manual_95.pdb
0.0, nan, 8.82679, 10/manual_225.pdb
250.269607544, 1597432.7831, 7.68613, 10/manual_101.pdb
8.57685375214, 707.67461228, 616.001960972, 10/manual_19.pdb
1745.75048828, 79673601.8076, 7.68613, 10/manual_71.pdb
14.3598012924, 2243.55312302, 623.886346649, 10/manual_163.pdb
990.197814941, 25939171.8855, 7.68613, 10/manual_139.pdb
1487.59423828, 58131328.6742, 7.68613, 10/manual_113.pdb
1765.56591797, 82167388.1279, 7.68613, 10/manual_151.pdb
11.8463249207, 41.1784100117, -47.6443590901, 10/manual_12.pdb
0.0, nan, 8.82679, 10/manual_255.pdb
1297.38598633, 44305056.8484, 7.68613, 10/manual_105.pdb
0.0, nan, 8.82679, 10/manual_196.pdb
1238.42041016, 40832347.1727, 7.68613, 10/manual_107.pdb
855.050964355, 19050503.5496, 7.68613, 10/manual_147.pdb
9.79121685028, 250.029705953, -12.2114593592, 10/manual_17.pdb
0.0, nan, 8.82679, 10/manual_208.pdb
1092.59680176, 31548485.1131, 7.68613, 10/manual_148.pdb
384.057250977, 4023285.75294, 7.68613, 10/manual_77.pdb
4649.73828125, 572122241.391, 6.74558, 10/manual_187.pdb
9.63773727417, 2759.58817191, 32.2102878326, 10/manual_40.pdb
0.0, nan, 8.82679, 10/manual_244.pdb
1241.69299316, 40417031.7378, 7.68613, 10/manual_78.pdb
37.9849014282, 23945.9426662, 7.68613, 10/manual_168.pdb
14.7722434998, 3011.20938942, 324.546249415, 10/manual_30.pdb
0.0, nan, 8.82679, 10/manual_241.pdb
13.2992572784, 501.149386086, -4.71343446395, 10/manual_127.pdb
588.873291016, 9466232.68349, 7.68613, 10/manual_133.pdb
0.0, nan, 8.82679, 10/manual_206.pdb
1832.07519531, 88885139.826, 7.68613, 10/manual_150.pdb
10.7840871811, 576.302181614, 59.5809332653, 10/manual_47.pdb
207.286483765, 1085458.40801, 7.68613, 10/manual_66.pdb
1750.97924805, 80253320.7144, 7.45294, 10/manual_126.pdb
10.2963905334, 329.164880603, -15.2127918952, 10/manual_42.pdb
0.0, nan, 8.82679, 10/manual_234.pdb
91.6375808716, 205574.997169, 7.68613, 10/manual_79.pdb
0.0, nan, 8.82679, 10/manual_201.pdb
8.44329833984, 1121.29072289, 960.935903322, 10/manual_35.pdb
500.936462402, 7270594.94655, 7.68613, 10/manual_188.pdb
10.8230924606, 5715.35290414, 40.3285023937, 10/manual_84.pdb
365.056762695, 3813904.42726, 7.68613, 10/manual_97.pdb
0.0, nan, 8.82679, 10/manual_217.pdb
215.794387817, 1399377.82718, 7.68613, 10/manual_90.pdb
1306.92260742, 45268577.6181, 7.68613, 10/manual_142.pdb
0.0, nan, 8.82679, 10/manual_207.pdb
1248.5246582, 40655052.6262, 7.68613, 10/manual_158.pdb
936.184570312, 23935400.2947, 7.45294, 10/manual_180.pdb
12.9382381439, 2177.73724342, 182.120471257, 10/manual_56.pdb
14.6993741989, 155.457624488, -28.0619980197, 10/manual_21.pdb
0.0, nan, 8.82679, 10/manual_230.pdb
0.0, nan, 8.82679, 10/manual_238.pdb
15.6940097809, 243.482663255, 1.99429212352, 10/manual_60.pdb
11.1171531677, 1298.04663435, 34.8053936139, 10/manual_14.pdb
11.653254509, 1225.49933589, 72.3934990856, 10/manual_53.pdb
2439.28173828, 157721719.554, 7.68613, 10/manual_136.pdb
393.014892578, 4274948.62949, 7.68613, 10/manual_109.pdb
0.0, nan, 8.82679, 10/manual_232.pdb
837.494750977, 19547787.1256, 7.45294, 10/manual_179.pdb
17.8803157806, 300.321354578, -15.7507902505, 10/manual_65.pdb
751.57244873, 15040852.81, 7.68613, 10/manual_143.pdb
108.131416321, 305096.020256, 7.68613, 10/manual_110.pdb
13.8328952789, 1589.27999865, 1246.89898309, 10/manual_31.pdb
70.3075561523, 114778.698222, 7.68613, 10/manual_128.pdb
13.7170171738, 364.056197325, 138.820780833, 10/manual_24.pdb
13.3495969772, 48.4703608774, -4.19150823366, 10/manual_10.pdb
0.0, nan, 8.82679, 10/manual_253.pdb
9.11250782013, 55.3843326656, -13.1581851494, 10/manual_59.pdb
1133.19213867, 33772204.3298, 7.68613, 10/manual_92.pdb
2637.00537109, 184195633.012, 7.68613, 10/manual_177.pdb
6.98599243164, 1156.73775946, 0.151207465294, 10/manual_51.pdb
0.0, nan, 8.82679, 10/manual_229.pdb
7.72101020813, 1194.29324639, 50.1810776923, 10/manual_36.pdb
0.0, nan, 8.82679, 10/manual_204.pdb
16.0856056213, 1099.35193655, 326.635171988, 10/manual_86.pdb
829.212158203, 18055553.1783, 7.68613, 10/manual_175.pdb
0.0, nan, 8.82679, 10/manual_251.pdb
0.0, nan, 8.82679, 10/manual_245.pdb
0.0, nan, 8.82679, 10/manual_194.pdb
1826.40588379, 88368604.4856, 7.68613, 10/manual_170.pdb
8.88685035706, 471.245737334, 148.132399893, 10/manual_87.pdb
707.051330566, 13315195.594, 7.68613, 10/manual_85.pdb
6.61050987244, 781.551665577, 1.55950985822, 10/manual_48.pdb
933.999267578, 23443757.8083, 7.68613, 10/manual_176.pdb
123.386863708, 344355.326278, 7.68613, 10/manual_117.pdb
0.0, nan, 8.82679, 10/manual_252.pdb
0.0, nan, 8.82679, 10/manual_243.pdb
1426.23876953, 54378327.3269, 7.68613, 10/manual_118.pdb
1485.33654785, 58417205.5985, 7.68613, 10/manual_154.pdb
625.725402832, 10658990.8262, 7.68613, 10/manual_119.pdb
226.332580566, 1357581.47962, 7.68613, 10/manual_76.pdb
0.0, nan, 8.82679, 10/manual_219.pdb
1732.63427734, 80060142.0935, 7.68613, 10/manual_189.pdb
816.583862305, 17608038.1158, 7.68613, 10/manual_114.pdb
9.771235466, 537.673746046, 36.5027725263, 10/manual_7.pdb
1.96262979507, -22.1823643084, -25.0698383781, 10/manual_0.pdb
0.0, nan, 8.82679, 10/manual_192.pdb
0.0, nan, 8.82679, 10/manual_247.pdb
210.851913452, 1188763.21834, 7.68613, 10/manual_169.pdb
7.39358234406, 287.084310261, 27.1537912501, 10/manual_63.pdb
323.212860107, 2846564.5642, 7.68613, 10/manual_159.pdb
10.7563056946, 981.391655026, 158.039228512, 10/manual_37.pdb
0.0, nan, 8.82679, 10/manual_205.pdb
10.5134849548, 180.799682987, -19.4723615386, 10/manual_64.pdb
208.811752319, 1200934.3819, 7.68613, 10/manual_88.pdb
14.8041315079, 857.578555445, 50.3608212454, 10/manual_50.pdb
5.76830768585, 460.780923541, -1.13259521994, 10/manual_2.pdb
2301.16577148, 140739019.094, 7.45294, 10/manual_134.pdb
1435.06237793, 54523735.108, 7.68613, 10/manual_152.pdb
44.4995155334, 55805.4073425, 7.68613, 10/manual_146.pdb
3.02096772194, 81.4433435101, -22.8737230936, 10/manual_29.pdb
0.0, nan, 8.82679, 10/manual_236.pdb
970.00994873, 24386532.416, 7.68613, 10/manual_70.pdb
7.98602962494, 1098.48368915, 11.6009469196, 10/manual_44.pdb
0.0, nan, 8.82679, 10/manual_246.pdb
640.313171387, 11088864.3774, 7.68613, 10/manual_156.pdb
0.0, nan, 8.82679, 10/manual_220.pdb
664.828735352, 11862778.2673, 7.68613, 10/manual_161.pdb
7.09531116486, 479.239728767, 261.559734063, 10/manual_27.pdb
7.47194862366, 708.756151278, 259.830362646, 10/manual_20.pdb
781.082946777, 16144945.7221, 7.68613, 10/manual_182.pdb
41.1779136658, 30345.4791783, 7.68613, 10/manual_145.pdb
187.836898804, 837821.176537, 7.68613, 10/manual_111.pdb
211.908966064, 1257154.56258, 7.68613, 10/manual_108.pdb
38.2988090515, 45220.7908744, 7.68613, 10/manual_100.pdb
243.768615723, 1638443.62936, 7.68613, 10/manual_120.pdb
5.75448417664, -16.6590589547, -29.4266826435, 10/manual_52.pdb
1265.55749512, 41698773.3267, 7.45294, 10/manual_116.pdb
0.0, nan, 8.82679, 10/manual_256.pdb
10.9827976227, 335.476005557, 33.8283905097, 10/manual_75.pdb
0.0, nan, 8.82679, 10/manual_211.pdb
2241.90087891, 133531471.289, 7.68613, 10/manual_94.pdb
11.2595586777, 260.52009967, -30.3147326818, 10/manual_8.pdb
8.35337638855, 470.271347571, 148.265459759, 10/manual_32.pdb
13.5064077377, 6475.4627859, 1082.46569999, 10/manual_68.pdb
0.0, nan, 8.82679, 10/manual_235.pdb
0.0, nan, 8.82679, 10/manual_191.pdb
326.055725098, 2744015.02952, 7.68613, 10/manual_144.pdb
657.977355957, 11206471.3542, 7.68613, 10/manual_173.pdb
10.9042167664, 248.628518462, -21.3608196845, 10/manual_22.pdb
11.9322309494, 852.22187267, -15.8823961327, 10/manual_41.pdb
8.61937236786, 1185.48072594, 361.009884875, 10/manual_15.pdb
7.51938867569, 994.53576641, 34.3228611043, 10/manual_49.pdb
59.3567237854, 112192.238822, 7.68613, 10/manual_138.pdb
7.58555459976, 709.587625142, 410.034700514, 10/manual_45.pdb
266.739013672, 1875712.37773, 7.68613, 10/manual_172.pdb
0.0, nan, 8.82679, 10/manual_223.pdb
9.21007537842, 2212.51663758, 2.34986, 10/manual_33.pdb
2576.22753906, 174227670.862, 7.68613, 10/manual_112.pdb
0.0, nan, 8.82679, 10/manual_202.pdb
0.0, nan, 8.82679, 10/manual_231.pdb
10.2624311447, 1759.47186319, 82.0181252537, 10/manual_18.pdb
1318.27990723, 46242163.0458, 7.68613, 10/manual_91.pdb
64.0618209839, 117794.285034, 7.68613, 10/manual_167.pdb
12.4148368835, 1220.55959792, 566.263528852, 10/manual_28.pdb
1397.21020508, 52405754.8883, 7.68613, 10/manual_83.pdb
0.0, nan, 8.82679, 10/manual_228.pdb
10.582775116, 236.132783606, -4.81800830145, 10/manual_3.pdb
2558.75097656, 172062571.451, 7.68613, 10/manual_160.pdb
8.52220249176, 49.4121457523, -26.6526978592, 10/manual_23.pdb
488.407531738, 6501978.31749, 7.68613, 10/manual_103.pdb
87.5313949585, 204331.27639, 7.68613, 10/manual_149.pdb
15.5844774246, 75.4071691853, -5.08737799995, 10/manual_38.pdb
14.0973234177, 22.8962253406, -5.77122996993, 10/manual_61.pdb
162.255142212, 634382.975311, 7.68613, 10/manual_72.pdb
13.9991722107, 1110.57502147, 934.734362189, 10/manual_39.pdb
11.0109167099, 617.681237863, -7.71537595893, 10/manual_25.pdb
1546.50817871, 63553822.9155, 7.68613, 10/manual_165.pdb
8.25003242493, 187.955956343, 27.7772114085, 10/manual_4.pdb
0.0, nan, 8.82679, 10/manual_213.pdb
2581.31860352, 176755692.162, 7.68613, 10/manual_174.pdb
9.31420135498, 2056.20113574, -12.8565221, 10/manual_16.pdb
15.0090656281, 4935.15897648, 1774.79971125, 10/manual_80.pdb
316.83026123, 2734420.40987, 7.68613, 10/manual_82.pdb
0.0, nan, 8.82679, 10/manual_257.pdb
723.453186035, 13919557.6054, 7.68613, 10/manual_164.pdb
0.0, nan, 8.82679, 10/manual_215.pdb
0.0, nan, 8.82679, 10/manual_227.pdb
