rmsd, with cst, default, filename 
844.873535156, 18487715.0378, 7.68613, 8/manual_115.pdb
0.0, nan, 8.82679, 8/manual_259.pdb
1964.24450684, 100890345.219, 7.68613, 8/manual_132.pdb
471.055938721, 5968585.05858, 7.68613, 8/manual_131.pdb
2713.80078125, 193404430.61, 7.68613, 8/manual_129.pdb
3141.40820312, 259818242.8, 7.68613, 8/manual_186.pdb
13.3515844345, 2072.86252956, 7.224734858, 8/manual_67.pdb
0.0, nan, 8.82679, 8/manual_216.pdb
765.376586914, 15274308.1908, 7.68613, 8/manual_178.pdb
0.0, nan, 8.82679, 8/manual_248.pdb
2106.796875, 116385727.536, 7.68613, 8/manual_130.pdb
0.0, nan, 8.82679, 8/manual_249.pdb
7.9907708168, 1079.47337233, 113.718575759, 8/manual_6.pdb
0.0, nan, 8.82679, 8/manual_240.pdb
1843.86938477, 90883972.9742, 7.68613, 8/manual_183.pdb
2.50220513344, -17.9824382, -27.7287408927, 8/manual_46.pdb
1761.20849609, 82150053.9494, 7.68613, 8/manual_140.pdb
500.668914795, 6400043.1429, 7.68613, 8/manual_96.pdb
0.0, nan, 8.82679, 8/manual_222.pdb
0.0, nan, 8.82679, 8/manual_209.pdb
7.82846546173, 257.029898085, -2.24272306771, 8/manual_13.pdb
990.382385254, 25860772.7099, 7.68613, 8/manual_190.pdb
17.0261802673, 2315.89929848, 684.231082143, 8/manual_55.pdb
1103.1854248, 32019576.3727, 7.45294, 8/manual_141.pdb
14.6879138947, 1564.99513271, 449.185944787, 8/manual_181.pdb
11.2554550171, 2332.37861135, -8.24301527139, 8/manual_106.pdb
0.0, nan, 8.82679, 8/manual_239.pdb
0.0, nan, 8.82679, 8/manual_214.pdb
12082.8427734, 3850787375.77, 4.01386, 8/manual_193.pdb
179.599380493, 925316.733242, 7.68613, 8/manual_93.pdb
16.4835357666, 189.431290546, 67.4799546176, 8/manual_95.pdb
0.0, nan, 8.82679, 8/manual_225.pdb
21.6427059174, 7542.39197072, 7.68613, 8/manual_101.pdb
5.24412631989, 400.12168484, 7.83489110682, 8/manual_19.pdb
17.9233474731, 1121.15027516, 695.917894821, 8/manual_71.pdb
859.705871582, 19773374.5844, 7.68613, 8/manual_163.pdb
908.319580078, 22043804.5414, 7.68613, 8/manual_139.pdb
59.2782440186, 122333.83091, 7.68613, 8/manual_113.pdb
115.407157898, 383808.956684, 7.68613, 8/manual_151.pdb
11.4485254288, 268.631434139, -25.503353265, 8/manual_12.pdb
0.0, nan, 8.82679, 8/manual_255.pdb
630.931945801, 11011816.1034, 7.68613, 8/manual_105.pdb
0.0, nan, 8.82679, 8/manual_258.pdb
2803.58984375, 207534499.43, 7.68613, 8/manual_196.pdb
16.1938533783, 1553.05841364, 7.90559223008, 8/manual_107.pdb
772.412597656, 15819717.8156, 7.68613, 8/manual_147.pdb
7.32949638367, 194.479370689, -8.69712177067, 8/manual_17.pdb
0.0, nan, 8.82679, 8/manual_208.pdb
1938.0144043, 99470164.3508, 7.68613, 8/manual_148.pdb
10.8090028763, 272.946895341, -7.52618991366, 8/manual_77.pdb
427.614990234, 4994746.94643, 7.68613, 8/manual_187.pdb
4.59906196594, 138.93000625, 55.4649041225, 8/manual_40.pdb
0.0, nan, 8.82679, 8/manual_244.pdb
11.0950689316, 111.06111337, -19.6680232538, 8/manual_78.pdb
791.810791016, 17232396.2075, 7.68613, 8/manual_168.pdb
13.4422111511, 23.0947020293, -8.98452726648, 8/manual_30.pdb
0.0, nan, 8.82679, 8/manual_241.pdb
1026.67749023, 28230737.4758, 7.68613, 8/manual_127.pdb
1139.03076172, 34557263.3024, 7.68613, 8/manual_133.pdb
0.0, nan, 8.82679, 8/manual_206.pdb
209.832794189, 1235640.9877, 7.68613, 8/manual_150.pdb
6.43356895447, 102.809795307, -20.5417545562, 8/manual_47.pdb
16.8671798706, 108.12793936, -6.43396050814, 8/manual_66.pdb
33.9175109863, 29053.7517729, 7.68613, 8/manual_126.pdb
3.87307929993, 121.766665578, -23.8914568808, 8/manual_42.pdb
0.0, nan, 8.82679, 8/manual_234.pdb
14.2286291122, 416.502009201, 154.670956951, 8/manual_79.pdb
0.0, nan, 8.82679, 8/manual_201.pdb
2.4051926136, 40.2555801177, -11.2734400758, 8/manual_35.pdb
2129.65795898, 120191989.952, 7.45294, 8/manual_188.pdb
85.7372512817, 190865.068394, 7.68613, 8/manual_84.pdb
7.45085144043, 718.964363894, 26.1334364823, 8/manual_97.pdb
0.0, nan, 8.82679, 8/manual_217.pdb
18.5622768402, 62.2168920727, -0.157985031958, 8/manual_90.pdb
1435.39050293, 54012984.8759, 7.45294, 8/manual_142.pdb
0.0, nan, 8.82679, 8/manual_207.pdb
1653.17407227, 72729626.0932, 7.68613, 8/manual_158.pdb
1439.32775879, 54735177.6269, 7.68613, 8/manual_180.pdb
12.4995117188, 1255.94697953, 387.283148258, 8/manual_56.pdb
9.55222702026, 351.449227453, 26.3867489094, 8/manual_21.pdb
0.0, nan, 8.82679, 8/manual_230.pdb
0.0, nan, 8.82679, 8/manual_238.pdb
11.4338731766, 422.24413419, 7.63633438321, 8/manual_60.pdb
9.73409938812, 2199.13482538, -0.929815568715, 8/manual_14.pdb
16.0196170807, 166.266049232, 18.4506855723, 8/manual_53.pdb
788.429748535, 16390330.4707, 7.68613, 8/manual_136.pdb
11.7456254959, 233.707144274, -10.1765588265, 8/manual_109.pdb
0.0, nan, 8.82679, 8/manual_232.pdb
864.354553223, 19886372.3409, 7.68613, 8/manual_179.pdb
19.0489120483, 722.326808237, 295.403979914, 8/manual_65.pdb
155.006866455, 708123.588134, 7.68613, 8/manual_143.pdb
10.5872602463, 83.7391773765, -18.3274358548, 8/manual_110.pdb
17.1604595184, 637.387963449, 452.655836179, 8/manual_31.pdb
532.893371582, 7767285.98915, 7.68613, 8/manual_128.pdb
9.97543430328, 1491.40406459, 0.443039329104, 8/manual_24.pdb
10.7223386765, 146.60354127, -28.4487182196, 8/manual_10.pdb
0.0, nan, 8.82679, 8/manual_253.pdb
9.83972740173, 690.687741438, 256.185081696, 8/manual_59.pdb
1.71086347103, -27.9379769632, -33.2257558857, 8/manual_92.pdb
17.9971542358, 505.492046634, 5.75577356568, 8/manual_177.pdb
434.898254395, 5078528.46965, 7.68613, 8/manual_51.pdb
0.0, nan, 8.82679, 8/manual_229.pdb
7.93411540985, 1382.8723122, -2.87568543024, 8/manual_36.pdb
0.0, nan, 8.82679, 8/manual_204.pdb
270.113769531, 1976346.8767, 7.68613, 8/manual_86.pdb
1783.50463867, 84325378.9001, 7.68613, 8/manual_175.pdb
0.0, nan, 8.82679, 8/manual_251.pdb
0.0, nan, 8.82679, 8/manual_245.pdb
4207.43310547, 468395786.591, 7.68613, 8/manual_194.pdb
397.303436279, 4103466.80357, 7.68613, 8/manual_170.pdb
12.0812482834, 47.0485480138, 9.82574039031, 8/manual_87.pdb
16.0289573669, 1283.7319635, 229.376542557, 8/manual_85.pdb
7.42680835724, 403.618535028, -2.16624855534, 8/manual_48.pdb
1562.95471191, 65041382.422, 7.68613, 8/manual_176.pdb
2119.29125977, 120336465.741, 7.68613, 8/manual_117.pdb
0.0, nan, 8.82679, 8/manual_252.pdb
0.0, nan, 8.82679, 8/manual_243.pdb
1457.19604492, 55998091.6588, 7.68613, 8/manual_118.pdb
2575.63745117, 173739231.704, 7.68613, 8/manual_154.pdb
1173.04211426, 36379061.4055, 7.45294, 8/manual_119.pdb
6.14015388489, 424.43373545, 17.9578614158, 8/manual_76.pdb
0.0, nan, 8.82679, 8/manual_219.pdb
1014.51721191, 27950929.1273, 7.68613, 8/manual_189.pdb
329.945495605, 3039489.84825, 7.68613, 8/manual_114.pdb
6.89501810074, 463.53710799, 1.31295684284, 8/manual_7.pdb
10.3329286575, 54.7434100577, -50.3460332787, 8/manual_0.pdb
8336.63867188, 1829871208.49, 6.20567, 8/manual_192.pdb
0.0, nan, 8.82679, 8/manual_247.pdb
2120.77270508, 119491626.6, 7.68613, 8/manual_169.pdb
13.6297454834, 23.5433430745, -8.96404053066, 8/manual_63.pdb
1497.37573242, 58984556.4683, 7.68613, 8/manual_159.pdb
7.48460674286, 1139.87025598, -4.03712009023, 8/manual_37.pdb
