rmsd, with cst, default, filename 
1137.64331055, 34084277.0239, 7.68613, 26/manual_115.pdb
337.808135986, 2983086.79136, 7.68613, 26/manual_132.pdb
11.5582122803, 600.211203066, 70.3431027914, 26/manual_131.pdb
20.9052963257, 3270.62587448, 7.68613, 26/manual_129.pdb
755.438781738, 15344791.3905, 7.68613, 26/manual_186.pdb
9.74661254883, 55.5463098035, -31.7251581118, 26/manual_67.pdb
25.4182529449, 12803.8297747, 7.68613, 26/manual_216.pdb
1465.99487305, 57191670.3779, 7.68613, 26/manual_178.pdb
376.20715332, 3967821.34233, 7.68613, 26/manual_130.pdb
7.2116985321, 1212.88417303, -7.1026202, 26/manual_6.pdb
1857.93640137, 91945085.6738, 7.68613, 26/manual_183.pdb
17.6122264862, 1075.70139028, 800.61139793, 26/manual_46.pdb
673.415405273, 11770594.4592, 7.68613, 26/manual_140.pdb
10.0070762634, 2190.29513211, 237.634100516, 26/manual_96.pdb
995.781433105, 26747459.9953, 7.68613, 26/manual_222.pdb
1208.32043457, 38604548.7781, 7.68613, 26/manual_209.pdb
12.8585529327, 410.572032419, 52.4524923635, 26/manual_13.pdb
67.9508972168, 132160.227282, 7.68613, 26/manual_190.pdb
11.2511816025, 1759.01942738, 338.701574867, 26/manual_55.pdb
641.16595459, 10919136.0521, 7.45294, 26/manual_141.pdb
1398.44885254, 51422882.4267, 7.68613, 26/manual_181.pdb
9.42966461182, 41.9097305608, -18.6871967033, 26/manual_106.pdb
16.6743621826, 5603.52612645, 7.68613, 26/manual_214.pdb
356.63394165, 3512567.68117, 7.68613, 26/manual_193.pdb
10.4571609497, 1008.70424226, 178.140659953, 26/manual_93.pdb
10.5711574554, 3226.67590938, 10.5152815524, 26/manual_95.pdb
12.0392179489, 1093.02092401, 91.0122803885, 26/manual_101.pdb
5.2758564949, 428.9416555, -1.74188775724, 26/manual_19.pdb
8.73901939392, 89.268786687, -16.350748859, 26/manual_71.pdb
390.015869141, 3868337.16228, 7.68613, 26/manual_163.pdb
14302.7636719, 5388735303.83, 7.45294, 26/manual_139.pdb
442.833648682, 5271968.106, 7.68613, 26/manual_113.pdb
462.999664307, 5459443.5592, 7.68613, 26/manual_151.pdb
4.61383104324, -9.28361648907, -17.4988378748, 26/manual_12.pdb
10.6999187469, 86.7613403464, -20.705612508, 26/manual_105.pdb
666.17791748, 11946954.669, 7.45294, 26/manual_196.pdb
11.9085235596, 228.051811738, -24.2121607065, 26/manual_107.pdb
992.334411621, 25770292.6348, 7.68613, 26/manual_147.pdb
10.1125059128, 1357.78660113, -2.43253852965, 26/manual_17.pdb
576.327758789, 8998675.54105, 7.68613, 26/manual_208.pdb
966.988525391, 24596258.7632, 7.68613, 26/manual_148.pdb
15.637553215, 849.098266471, 319.073682839, 26/manual_77.pdb
2023.0300293, 107006808.207, 7.45294, 26/manual_187.pdb
11.1002435684, 298.144805797, -16.7646309317, 26/manual_40.pdb
12.8732023239, 2029.4705412, -7.54273707728, 26/manual_78.pdb
754.648254395, 15028985.4259, 7.68613, 26/manual_168.pdb
17.6135864258, 1368.98574209, 225.601596635, 26/manual_30.pdb
57.2193031311, 85981.2156011, 7.68613, 26/manual_127.pdb
285.331054688, 2220804.7476, 7.68613, 26/manual_133.pdb
509.100799561, 7073742.97423, 7.68613, 26/manual_206.pdb
1833.86181641, 88435953.5591, 7.68613, 26/manual_150.pdb
6.61048078537, 1333.98104922, 104.640790658, 26/manual_47.pdb
8.43890857697, 330.337148762, 13.3726404414, 26/manual_66.pdb
97.3227157593, 266357.262521, 7.68613, 26/manual_126.pdb
10.610253334, 910.591253556, 701.486400915, 26/manual_42.pdb
11.3059158325, 140.904516952, -10.5077545, 26/manual_79.pdb
28.9272232056, 11626.2563001, 7.68613, 26/manual_201.pdb
9.89545917511, 1086.14012224, 450.510471775, 26/manual_35.pdb
1885.34326172, 93304968.7628, 7.68613, 26/manual_188.pdb
7.45210075378, 412.65512028, 60.4715175797, 26/manual_84.pdb
7.12070035934, 983.175581424, 101.730363174, 26/manual_97.pdb
1141.39428711, 34375166.3968, 7.68613, 26/manual_217.pdb
13.7836856842, 733.37191866, 283.250277376, 26/manual_90.pdb
13.2281713486, 787.28243162, 9.18617738606, 26/manual_142.pdb
262.881561279, 1878089.76549, 7.68613, 26/manual_207.pdb
568.671142578, 8344772.37623, 7.68613, 26/manual_158.pdb
1391.49731445, 50630287.1407, 7.68613, 26/manual_180.pdb
6.85302639008, 720.808566793, 105.198737787, 26/manual_56.pdb
12.1513872147, 440.677285846, 82.2481527977, 26/manual_21.pdb
9.32210063934, 191.923039137, -5.7251135, 26/manual_60.pdb
10.6623506546, 1028.33999, 298.047416445, 26/manual_14.pdb
10.0603933334, 576.916236287, 106.673158315, 26/manual_53.pdb
202.66986084, 1029440.63233, 7.68613, 26/manual_136.pdb
207.972671509, 1054241.01463, 7.68613, 26/manual_109.pdb
315.228271484, 2519349.52087, 7.68613, 26/manual_179.pdb
11.823720932, 1460.69583206, 552.711442762, 26/manual_65.pdb
11308.8681641, 3376256833.07, 5.57184, 26/manual_143.pdb
420.005157471, 4605480.19706, 7.68613, 26/manual_110.pdb
10.5565090179, 266.935480216, 51.901983943, 26/manual_31.pdb
22.0289936066, 5502.40025464, 7.68613, 26/manual_128.pdb
4.596971035, 84.4572345852, -18.3502614871, 26/manual_24.pdb
8.5336151123, 839.912603426, 39.9257047581, 26/manual_10.pdb
11.7447576523, 723.118575106, 504.848434764, 26/manual_59.pdb
7.390417099, 2581.91261319, 821.315370327, 26/manual_92.pdb
1158.70397949, 35637681.1608, 7.68613, 26/manual_177.pdb
11.2519197464, 110.46107179, -46.7718976788, 26/manual_51.pdb
12.5226192474, 3565.3225044, -1.605839, 26/manual_36.pdb
1874.80810547, 93213976.7172, 7.68613, 26/manual_204.pdb
4.03574562073, 220.583720298, -7.5510796, 26/manual_86.pdb
375.765472412, 3906950.68193, 7.68613, 26/manual_175.pdb
