rmsd, with cst, default, filename 
437.559906006, 5268047.91864, 7.68613, 30/manual_115.pdb
0.0, nan, 8.82679, 30/manual_259.pdb
1931.00378418, 98718208.1025, 7.45294, 30/manual_132.pdb
1672.5291748, 74576329.457, 7.45294, 30/manual_131.pdb
996.681274414, 25748068.9122, 7.68613, 30/manual_129.pdb
2218.40869141, 128973769.485, 7.68613, 30/manual_186.pdb
2.41132593155, -0.730015839806, -15.1309292615, 30/manual_67.pdb
0.0, nan, 8.82679, 30/manual_216.pdb
73.8817825317, 140663.715361, 7.68613, 30/manual_178.pdb
0.0, nan, 8.82679, 30/manual_248.pdb
1808.33959961, 87813323.7039, 7.68613, 30/manual_130.pdb
0.0, nan, 8.82679, 30/manual_249.pdb
16.9149131775, 1462.26840839, 78.924968196, 30/manual_6.pdb
0.0, nan, 8.82679, 30/manual_240.pdb
56.6492958069, 63186.9654894, 7.68613, 30/manual_183.pdb
9.02675437927, 30.8937555428, -21.5238846332, 30/manual_46.pdb
2003.6973877, 106984890.327, 7.68613, 30/manual_140.pdb
26.9147777557, 18256.9066467, 7.68613, 30/manual_96.pdb
0.0, nan, 8.82679, 30/manual_222.pdb
0.0, nan, 8.82679, 30/manual_209.pdb
18.2071228027, 714.668559292, 525.258246712, 30/manual_13.pdb
1035.91796875, 28458927.586, 7.68613, 30/manual_190.pdb
10.4391069412, 2150.82422565, 100.567880231, 30/manual_55.pdb
1608.54821777, 67731530.38, 7.45294, 30/manual_141.pdb
2040.83850098, 111044388.042, 7.68613, 30/manual_181.pdb
761.115234375, 15221408.9546, 7.68613, 30/manual_106.pdb
0.0, nan, 8.82679, 30/manual_239.pdb
0.0, nan, 8.82679, 30/manual_214.pdb
477.666748047, 6157516.00868, 7.68613, 30/manual_193.pdb
5.62735939026, 63.6000995656, -22.1320375407, 30/manual_93.pdb
72.5270004272, 123770.108969, 7.68613, 30/manual_95.pdb
0.0, nan, 8.82679, 30/manual_225.pdb
9.80504894257, -7.3236814217, -14.7010819697, 30/manual_101.pdb
11.2548885345, 790.018972771, -6.65974146163, 30/manual_19.pdb
0.0, nan, 8.82679, 30/manual_268.pdb
9.09027576447, 290.070931319, 71.8212477903, 30/manual_71.pdb
561.513061523, 8155508.85253, 7.68613, 30/manual_163.pdb
1035.28820801, 28891259.8226, 7.68613, 30/manual_139.pdb
1545.78564453, 63427246.4033, 7.45294, 30/manual_113.pdb
1547.8494873, 63725180.4768, 7.68613, 30/manual_151.pdb
11.8443164825, 406.469572306, -19.4927084079, 30/manual_12.pdb
0.0, nan, 8.82679, 30/manual_255.pdb
821.506286621, 17849493.9011, 7.68613, 30/manual_105.pdb
0.0, nan, 8.82679, 30/manual_258.pdb
1156.64709473, 35267587.1782, 7.68613, 30/manual_196.pdb
161.247650146, 703100.244225, 7.68613, 30/manual_107.pdb
918.605712891, 22266121.9029, 7.45294, 30/manual_147.pdb
13.4461460114, 896.237942384, 19.0970436104, 30/manual_17.pdb
0.0, nan, 8.82679, 30/manual_208.pdb
115.802391052, 376784.298246, 7.68613, 30/manual_148.pdb
8.93772220612, 273.562718922, 7.71286307404, 30/manual_77.pdb
0.0, nan, 8.82679, 30/manual_265.pdb
651.609741211, 11051349.8291, 7.68613, 30/manual_187.pdb
12.691778183, 1791.01648717, -2.482585887, 30/manual_40.pdb
0.0, nan, 8.82679, 30/manual_244.pdb
12.2705574036, 4144.02496883, 602.146112216, 30/manual_78.pdb
158.860061646, 615099.512256, 7.68613, 30/manual_168.pdb
8.45554828644, 322.508014864, 57.4379798082, 30/manual_30.pdb
0.0, nan, 8.82679, 30/manual_241.pdb
410.163543701, 4389282.22339, 7.68613, 30/manual_127.pdb
209.062332153, 1105433.17743, 7.68613, 30/manual_133.pdb
0.0, nan, 8.82679, 30/manual_206.pdb
153.697814941, 609627.087824, 7.68613, 30/manual_150.pdb
5.65329456329, 287.817992694, 146.15904402, 30/manual_47.pdb
13.3626375198, -0.0428589638997, -22.4180459296, 30/manual_66.pdb
116.760826111, 387357.064455, 7.68613, 30/manual_126.pdb
14.0077867508, 9.82643837616, -9.04432460193, 30/manual_42.pdb
0.0, nan, 8.82679, 30/manual_234.pdb
