rmsd, with cst, default, filename 
41.4065093994, 33397.7675946, 7.68613, 25/manual_115.pdb
10.5172014236, 397.36514269, -22.6157129074, 25/manual_132.pdb
290.269714355, 2138062.34434, 7.68613, 25/manual_131.pdb
19.116897583, 658.569871442, 7.68613, 25/manual_129.pdb
19.3224029541, 1550.73231809, 46.401548069, 25/manual_186.pdb
19.5458564758, 4098.40644902, 187.16135369, 25/manual_67.pdb
747.547912598, 14952819.4988, 7.68613, 25/manual_216.pdb
1832.51550293, 89231957.1665, 7.68613, 25/manual_178.pdb
0.0, nan, 8.82679, 25/manual_248.pdb
4493.54492188, 531344644.363, 7.68613, 25/manual_130.pdb
0.0, nan, 8.82679, 25/manual_249.pdb
13.0272121429, 1169.75627994, -17.5300256561, 25/manual_6.pdb
2395.58154297, 152061996.04, 7.68613, 25/manual_240.pdb
377.78326416, 3711939.31642, 7.68613, 25/manual_183.pdb
6.08276462555, 711.776336446, 27.7577782325, 25/manual_46.pdb
11.5659980774, 3273.64909362, 673.685841449, 25/manual_140.pdb
16.0448226929, 293.586319811, 79.7587581245, 25/manual_96.pdb
587.803222656, 9356677.16327, 7.68613, 25/manual_222.pdb
2181.84301758, 124731729.383, 7.68613, 25/manual_209.pdb
11.7546901703, 272.239958847, -28.8347003343, 25/manual_13.pdb
23.7582073212, 16627.9463701, 7.68613, 25/manual_190.pdb
11.3381881714, 277.235451677, -40.6498215717, 25/manual_55.pdb
10.4560146332, 24.4464873383, -3.38377818661, 25/manual_141.pdb
1315.09191895, 45526904.0568, 7.68613, 25/manual_181.pdb
666.636779785, 11492805.6828, 7.68613, 25/manual_106.pdb
1808.72265625, 86450963.3626, 7.68613, 25/manual_239.pdb
1416.6340332, 53008932.4084, 7.68613, 25/manual_214.pdb
1453.93029785, 55168093.6189, 7.45294, 25/manual_193.pdb
14.3339252472, 2814.04222492, 873.077262711, 25/manual_93.pdb
3602.46069336, 344114458.826, 7.68613, 25/manual_95.pdb
178.012695312, 747616.229239, 7.68613, 25/manual_225.pdb
79.4591217041, 140358.913108, 7.68613, 25/manual_101.pdb
13.5591373444, 1264.48629748, 810.996179848, 25/manual_19.pdb
13.4361877441, 1052.6117519, 14.5006266596, 25/manual_71.pdb
1166.73413086, 35683947.4523, 7.68613, 25/manual_163.pdb
9.81963443756, 119.530559981, -6.23770953526, 25/manual_139.pdb
61.7677078247, 76475.805148, 7.68613, 25/manual_113.pdb
16.4516830444, 749.802797732, 54.3159684298, 25/manual_151.pdb
