rmsd, with cst, default, filename 
12.4481620789, 788.530814994, 202.910050095, 23/manual_115.pdb
0.0, nan, 8.82679, 23/manual_259.pdb
816.069763184, 17911215.8286, 7.45294, 23/manual_132.pdb
10.6681041718, 2273.30238891, 361.980450368, 23/manual_131.pdb
14.4189052582, 1461.51017268, 1004.61156503, 23/manual_129.pdb
2082.87939453, 114526974.515, 7.68613, 23/manual_186.pdb
13.3940086365, 644.772950001, 62.1875338445, 23/manual_67.pdb
929.212219238, 22986657.5343, 7.68613, 23/manual_216.pdb
563.469787598, 8110018.00318, 7.68613, 23/manual_178.pdb
7264.70654297, 1395778728.65, 7.45294, 23/manual_248.pdb
11.3829555511, 3470.11643449, 535.315393493, 23/manual_130.pdb
44.4276657104, 69202.5364406, 7.68613, 23/manual_249.pdb
7.50828266144, 1053.68824503, 226.786335723, 23/manual_6.pdb
592.626586914, 9148392.28966, 7.68613, 23/manual_240.pdb
1389.62646484, 50881197.6081, 7.68613, 23/manual_183.pdb
7.67020225525, -5.34339240723, -21.8993763501, 23/manual_46.pdb
499.763336182, 6846778.67951, 7.68613, 23/manual_140.pdb
9.66456699371, 745.235110488, 161.671939332, 23/manual_96.pdb
401.49987793, 4074050.50223, 7.68613, 23/manual_222.pdb
1254.45141602, 41372905.3344, 7.68613, 23/manual_209.pdb
12.4936914444, 250.341728046, 15.5056897596, 23/manual_13.pdb
142.037872314, 586903.74741, 7.68613, 23/manual_190.pdb
8.31709957123, 1488.1193588, 103.887361142, 23/manual_55.pdb
726.654296875, 14221279.2482, 7.68613, 23/manual_141.pdb
239.364807129, 1514225.02481, 7.68613, 23/manual_181.pdb
2421.08544922, 155226667.872, 7.68613, 23/manual_106.pdb
93.4867782593, 292016.855924, 7.68613, 23/manual_239.pdb
1155.92016602, 35392910.6565, 7.68613, 23/manual_214.pdb
1183.16381836, 36994266.2848, 7.68613, 23/manual_193.pdb
11.4840679169, 958.293471749, 222.672461344, 23/manual_93.pdb
6.41774892807, 120.431782169, -15.0040325364, 23/manual_95.pdb
2402.83789062, 151799578.735, 7.68613, 23/manual_225.pdb
881.603088379, 20365868.4145, 7.68613, 23/manual_101.pdb
6.37658834457, 757.306134227, -8.96674456024, 23/manual_19.pdb
0.0, nan, 8.82679, 23/manual_268.pdb
12.1766901016, 353.888326878, -22.9620087281, 23/manual_71.pdb
1455.44250488, 56317837.745, 7.68613, 23/manual_163.pdb
2110.86499023, 116876981.294, 7.68613, 23/manual_139.pdb
124.410652161, 390547.226846, 7.68613, 23/manual_113.pdb
1204.34326172, 39418287.9128, 7.45294, 23/manual_151.pdb
17.5369930267, 178.322004152, -6.13432423444, 23/manual_12.pdb
0.0, nan, 8.82679, 23/manual_255.pdb
21.5133876801, 23020.4409817, 7.68613, 23/manual_105.pdb
0.0, nan, 8.82679, 23/manual_258.pdb
1852.3894043, 90618428.5806, 7.45294, 23/manual_196.pdb
22.8741664886, 4199.66544259, 7.68613, 23/manual_107.pdb
1187.95019531, 37475850.2813, 7.68613, 23/manual_147.pdb
4.82090091705, 542.782333371, 70.7050100208, 23/manual_17.pdb
